# BUSCO version is: 6.0.0 
# The lineage dataset is: ascomycota_odb12 (Creation date: 2025-07-01, number of genomes: 105, number of BUSCOs: 2826)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1906376at4890	Complete	YGL124C_mRNA:0-1931	429.1	547	https://www.orthodb.org/?query=1906376at4890	vacuolar fusion protein
1906380at4890	Complete	YJR072C_mRNA:0-1154	483.0	286	https://www.orthodb.org/?query=1906380at4890	GTPase
1906393at4890	Complete	YPR047W_mRNA:0-1406	589.8	418	https://www.orthodb.org/?query=1906393at4890	Phenylalanyl-trna synthetase
1906449at4890	Complete	YDR238C_mRNA:0-2918	1343.8	924	https://www.orthodb.org/?query=1906449at4890	coatomer, beta subunit
1906453at4890	Complete	YCL017C_mRNA:0-1490	849.6	470	https://www.orthodb.org/?query=1906453at4890	Cysteine desulfurase
1906574at4890	Fragmented	YMR159C_mRNA:69-443	55.0	110	https://www.orthodb.org/?query=1906574at4890	Autophagy protein
1906665at4890	Complete	YDR305C_mRNA:0-650	187.2	157	https://www.orthodb.org/?query=1906665at4890	Bis(5'-adenosyl)-triphosphatase
1906835at4890	Complete	YLR197W_mRNA:0-1511	725.7	428	https://www.orthodb.org/?query=1906835at4890	nucleolar protein
1906901at4890	Complete	YLR196W_mRNA:0-1727	560.8	509	https://www.orthodb.org/?query=1906901at4890	WD repeat protein
1906951at4890	Duplicated	YGL135W_mRNA:0-650	405.1	216	https://www.orthodb.org/?query=1906951at4890	ribosomal protein
1906951at4890	Duplicated	YPL220W_mRNA:0-650	405.1	216	https://www.orthodb.org/?query=1906951at4890	ribosomal protein
1906966at4890	Missing
1907006at4890	Complete	YOR046C_mRNA:0-1445	645.6	401	https://www.orthodb.org/?query=1907006at4890	ATP-dependent RNA helicase
1907082at4890	Complete	YJL029C_mRNA:0-2465	519.0	647	https://www.orthodb.org/?query=1907082at4890	Vacuolar protein
1907117at4890	Missing
1907279at4890	Complete	YLL013C_mRNA:6-2636	412.0	328	https://www.orthodb.org/?query=1907279at4890	pumilio
1907392at4890	Complete	YDR182W_mRNA:0-1472	419.1	467	https://www.orthodb.org/?query=1907392at4890	cell division control protein
1907431at4890	Complete	YDR296W_mRNA:0-677	69.6	107	https://www.orthodb.org/?query=1907431at4890	Mitochondrial homologous recombination protein
1907518at4890	Complete	YNL260C_mRNA:24-593	103.0	111	https://www.orthodb.org/?query=1907518at4890	Yae1_N domain-containing protein
1907564at4890	Missing
1907578at4890	Complete	YBR014C_mRNA:0-608	136.0	114	https://www.orthodb.org/?query=1907578at4890	Glutaredoxin
1907663at4890	Missing
1907709at4890	Missing
1907958at4890	Missing
1907984at4890	Complete	YJL010C_mRNA:0-1997	561.8	667	https://www.orthodb.org/?query=1907984at4890	nucleolar protein
1908048at4890	Missing
1908058at4890	Missing
1908104at4890	Duplicated	YOR231W_mRNA:0-1523	464.7	301	https://www.orthodb.org/?query=1908104at4890	kinase
1908104at4890	Duplicated	YPL140C_mRNA:0-1511	453.9	300	https://www.orthodb.org/?query=1908104at4890	kinase
1908162at4890	Missing
1908265at4890	Complete	YDR265W_mRNA:0-1010	263.0	282	https://www.orthodb.org/?query=1908265at4890	peroxisome biosynthesis protein Peroxin-10
1908269at4890	Complete	YDR339C_mRNA:0-566	289.1	188	https://www.orthodb.org/?query=1908269at4890	rRNA-processing protein
1908445at4890	Missing
1908471at4890	Complete	YDR270W_mRNA:15-2867	916.2	970	https://www.orthodb.org/?query=1908471at4890	atpase
1908619at4890	Complete	YJL074C_mRNA:0-3689	1265.7	1179	https://www.orthodb.org/?query=1908619at4890	Structural maintenance of
1908670at4890	Missing
1908967at4890	Missing
1908971at4890	Fragmented	YJL106W_mRNA:0-1934	515.9	347	https://www.orthodb.org/?query=1908971at4890	protein kinase
1908986at4890	Missing
1909130at4890	Fragmented	YDR473C_mRNA:0-1406	276.6	413	https://www.orthodb.org/?query=1909130at4890	U4/U6 small nuclear ribonucleoprotein
1909185at4890	Complete	YMR077C_mRNA:0-662	133.5	146	https://www.orthodb.org/?query=1909185at4890	Charged multivesicular body protein 6
1909190at4890	Complete	YGR145W_mRNA:0-2120	739.1	560	https://www.orthodb.org/?query=1909190at4890	ribosome biogenesis protein
1909356at4890	Complete	YDR005C_mRNA:0-1184	236.2	286	https://www.orthodb.org/?query=1909356at4890	Maf1
1909427at4890	Complete	YIL091C_mRNA:0-2162	540.1	478	https://www.orthodb.org/?query=1909427at4890	U3 small nucleolar RNA-associated protein
1909443at4890	Complete	YGR229C_mRNA:0-1514	335.6	398	https://www.orthodb.org/?query=1909443at4890	Smi1
1909512at4890	Duplicated	YOR096W_mRNA:0-569	297.3	181	https://www.orthodb.org/?query=1909512at4890	40S ribosomal protein
1909512at4890	Duplicated	YNL096C_mRNA:0-569	290.1	181	https://www.orthodb.org/?query=1909512at4890	40S ribosomal protein
1909723at4890	Complete	YER002W_mRNA:0-692	141.4	153	https://www.orthodb.org/?query=1909723at4890	NOP16
1909724at4890	Complete	YAL044C_mRNA:0-509	173.8	138	https://www.orthodb.org/?query=1909724at4890	glycine cleavage system H protein
1909725at4890	Missing
1909869at4890	Missing
1909891at4890	Complete	YJL104W_mRNA:0-446	124.7	102	https://www.orthodb.org/?query=1909891at4890	Mitochondrial import inner membrane translocase subunit
1909926at4890	Duplicated	YDR471W_mRNA:0-407	220.9	132	https://www.orthodb.org/?query=1909926at4890	60S ribosomal protein
1909926at4890	Duplicated	YHR010W_mRNA:0-407	219.7	132	https://www.orthodb.org/?query=1909926at4890	60S ribosomal protein
1910064at4890	Missing
1910119at4890	Complete	YOL018C_mRNA:0-1190	315.0	349	https://www.orthodb.org/?query=1910119at4890	SNARE
1910131at4890	Complete	YLR393W_mRNA:0-836	192.6	244	https://www.orthodb.org/?query=1910131at4890	ATP10
1910190at4890	Complete	YPR056W_mRNA:0-1013	247.3	247	https://www.orthodb.org/?query=1910190at4890	Transcription factor
1910312at4890	Fragmented	YJR089W_mRNA:48-929	62.5	127	https://www.orthodb.org/?query=1910312at4890	Baculoviral IAP repeat containing
1910333at4890	Complete	YLR316C_mRNA:0-965	206.9	297	https://www.orthodb.org/?query=1910333at4890	trna-specific adenosine deaminase subunit tad3
1910384at4890	Fragmented	YDL044C_mRNA:0-1319	60.7	150	https://www.orthodb.org/?query=1910384at4890	Hypothetical protein
1910426at4890	Duplicated	YDR409W_mRNA:0-2705	305.7	466	https://www.orthodb.org/?query=1910426at4890	SUMO ligase
1910426at4890	Duplicated	YOR156C_mRNA:0-2177	322.7	455	https://www.orthodb.org/?query=1910426at4890	SUMO ligase
1910452at4890	Complete	YIL026C_mRNA:0-3449	344.1	775	https://www.orthodb.org/?query=1910452at4890	cohesin
1910532at4890	Complete	YGL232W_mRNA:0-866	255.5	266	https://www.orthodb.org/?query=1910532at4890	thump domain-containing protein
1910587at4890	Duplicated	YBR212W_mRNA:0-2015	354.2	268	https://www.orthodb.org/?query=1910587at4890	RNA binding protein
1910587at4890	Duplicated	YHR086W_mRNA:0-1568	306.4	266	https://www.orthodb.org/?query=1910587at4890	RNA binding protein
1910906at4890	Complete	YEL012W_mRNA:0-653	279.1	180	https://www.orthodb.org/?query=1910906at4890	Ubiquitin-conjugating enzyme
1911011at4890	Missing
1911021at4890	Missing
1911214at4890	Missing
1911266at4890	Complete	YOR227W_mRNA:0-3737	372.0	612	https://www.orthodb.org/?query=1911266at4890	cell wall biogenesis Mhp1 protein
1911314at4890	Missing
1911351at4890	Complete	YDR325W_mRNA:0-3104	778.8	883	https://www.orthodb.org/?query=1911351at4890	condensin
1911368at4890	Complete	YJL087C_mRNA:0-2480	751.2	700	https://www.orthodb.org/?query=1911368at4890	trna ligase
1911468at4890	Fragmented	YCL032W_mRNA:0-1037	179.4	362	https://www.orthodb.org/?query=1911468at4890	ste50
1911482at4890	Complete	YOR116C_mRNA:0-4379	2184.7	1375	https://www.orthodb.org/?query=1911482at4890	RNA polymerase
1911493at4890	Complete	YML010W_mRNA:0-3188	677.9	652	https://www.orthodb.org/?query=1911493at4890	Transcription elongation factor
1911547at4890	Missing
1911643at4890	Complete	YHR078W_mRNA:0-1655	193.4	400	https://www.orthodb.org/?query=1911643at4890	g -coupled receptor protein
1911689at4890	Fragmented	YDR524C_mRNA:0-1445	208.5	266	https://www.orthodb.org/?query=1911689at4890	GTPase activating protein
1911738at4890	Missing
1911754at4890	Missing
1911769at4890	Complete	YDR142C_mRNA:0-1124	345.7	282	https://www.orthodb.org/?query=1911769at4890	Peroxisomal targeting signal 2 receptor
1911850at4890	Missing
1911887at4890	Missing
1912024at4890	Complete	YPR112C_mRNA:0-2660	906.8	820	https://www.orthodb.org/?query=1912024at4890	multiple RNA-binding protein domain-containing protein 1
1912166at4890	Missing
1912168at4890	Complete	YML093W_mRNA:0-2696	622.2	952	https://www.orthodb.org/?query=1912168at4890	small nucleolar ribonucleoprotein complex subunit utp14
1912185at4890	Complete	YNL247W_mRNA:0-2300	832.4	709	https://www.orthodb.org/?query=1912185at4890	cysteinyl-trna synthetase
1912233at4890	Complete	YNL121C_mRNA:0-1850	511.7	523	https://www.orthodb.org/?query=1912233at4890	import receptor
1912254at4890	Missing
1912303at4890	Duplicated	YPL141C_mRNA:0-2594	396.9	270	https://www.orthodb.org/?query=1912303at4890	kinase
1912303at4890	Duplicated	YOR233W_mRNA:0-2399	410.5	268	https://www.orthodb.org/?query=1912303at4890	kinase
1912453at4890	Fragmented	YJL187C_mRNA:0-2456	498.8	792	https://www.orthodb.org/?query=1912453at4890	kinase
1912520at4890	Duplicated	YBR169C_mRNA:0-2078	946.2	654	https://www.orthodb.org/?query=1912520at4890	heat shock protein
1912520at4890	Duplicated	YPL106C_mRNA:0-2078	930.7	654	https://www.orthodb.org/?query=1912520at4890	heat shock protein
1912525at4890	Complete	YJL153C_mRNA:0-1598	815.8	512	https://www.orthodb.org/?query=1912525at4890	myo-inositol-1-phosphate synthase
1912589at4890	Complete	YLR222C_mRNA:0-2450	727.6	655	https://www.orthodb.org/?query=1912589at4890	U3 small nucleolar RNA-associated protein
1912615at4890	Duplicated	YBR089C-A_mRNA:0-296	139.3	86	https://www.orthodb.org/?query=1912615at4890	High mobility group
1912615at4890	Duplicated	YPR052C_mRNA:0-278	138.0	85	https://www.orthodb.org/?query=1912615at4890	High mobility group
1912824at4890	Fragmented	YGL141W_mRNA:0-2729	629.9	819	https://www.orthodb.org/?query=1912824at4890	ubiquitin-protein ligase
1912852at4890	Missing
1912870at4890	Missing
1912938at4890	Complete	YOR339C_mRNA:0-467	217.0	134	https://www.orthodb.org/?query=1912938at4890	Ubiquitin conjugating enzyme
1912983at4890	Complete	YGL167C_mRNA:0-2849	1079.9	943	https://www.orthodb.org/?query=1912983at4890	P-type ATPase
1912997at4890	Missing
1913014at4890	Complete	YFR010W_mRNA:0-1496	535.9	520	https://www.orthodb.org/?query=1913014at4890	Ubiquitin
1913023at4890	Complete	YPL028W_mRNA:0-1193	606.6	386	https://www.orthodb.org/?query=1913023at4890	Thiolase
1913242at4890	Complete	YIL048W_mRNA:0-3452	1687.3	1187	https://www.orthodb.org/?query=1913242at4890	P-type ATPase
1913433at4890	Missing
1913436at4890	Missing
1913465at4890	Missing
1913505at4890	Complete	YER164W_mRNA:0-4403	1350.0	1085	https://www.orthodb.org/?query=1913505at4890	Chromodomain helicase
1913506at4890	Missing
1913598at4890	Duplicated	YIL123W_mRNA:0-1427	251.8	227	https://www.orthodb.org/?query=1913598at4890	sun
1913598at4890	Duplicated	YNL066W_mRNA:0-1259	254.6	226	https://www.orthodb.org/?query=1913598at4890	sun
1913598at4890	Duplicated	YJL116C_mRNA:0-1010	240.7	226	https://www.orthodb.org/?query=1913598at4890	sun
1913598at4890	Duplicated	YKR042W_mRNA:0-1094	249.6	223	https://www.orthodb.org/?query=1913598at4890	sun
1913669at4890	Complete	YLL004W_mRNA:0-1847	225.2	519	https://www.orthodb.org/?query=1913669at4890	Origin recognition complex subunit
1913676at4890	Complete	YPR168W_mRNA:0-470	129.0	123	https://www.orthodb.org/?query=1913676at4890	Mediator of RNA polymerase II transcription subunit
1913935at4890	Missing
1914102at4890	Complete	YGR005C_mRNA:0-1199	287.8	351	https://www.orthodb.org/?query=1914102at4890	transcription initiation factor iif beta subunit
1914214at4890	Duplicated	YDR418W_mRNA:0-494	290.4	161	https://www.orthodb.org/?query=1914214at4890	60S ribosomal protein
1914214at4890	Duplicated	YEL054C_mRNA:0-494	290.4	161	https://www.orthodb.org/?query=1914214at4890	60S ribosomal protein
1914218at4890	Duplicated	YDR358W_mRNA:0-1670	585.6	535	https://www.orthodb.org/?query=1914218at4890	ADP-ribosylation factor-binding protein
1914218at4890	Duplicated	YHR108W_mRNA:0-1754	601.4	529	https://www.orthodb.org/?query=1914218at4890	ADP-ribosylation factor-binding protein
1914232at4890	Missing
1914245at4890	Missing
1914343at4890	Missing
1914423at4890	Complete	YGL195W_mRNA:0-8015	2771.6	2548	https://www.orthodb.org/?query=1914423at4890	Translational activator
1914542at4890	Complete	YPL125W_mRNA:0-3086	780.0	1002	https://www.orthodb.org/?query=1914542at4890	importin
1914547at4890	Complete	YOL145C_mRNA:0-3230	717.6	859	https://www.orthodb.org/?query=1914547at4890	RNA polymerase II transcription elongation factor (Ctr9)
1914610at4890	Duplicated	YHR216W_mRNA:0-1568	897.1	513	https://www.orthodb.org/?query=1914610at4890	Inosine-5 -monophosphate dehydrogenase
1914610at4890	Duplicated	YLR432W_mRNA:0-1568	918.5	509	https://www.orthodb.org/?query=1914610at4890	Inosine-5 -monophosphate dehydrogenase
1914610at4890	Duplicated	YML056C_mRNA:0-1571	911.2	508	https://www.orthodb.org/?query=1914610at4890	Inosine-5 -monophosphate dehydrogenase
1914719at4890	Missing
1914830at4890	Complete	YOL022C_mRNA:0-1223	246.9	407	https://www.orthodb.org/?query=1914830at4890	PDCD2 C domain-containing protein
1915023at4890	Complete	YMR106C_mRNA:0-1865	267.9	575	https://www.orthodb.org/?query=1915023at4890	ATP-dependent DNA helicase
1915128at4890	Complete	YDL195W_mRNA:0-3818	775.0	895	https://www.orthodb.org/?query=1915128at4890	Protein transport protein
1915306at4890	Complete	YCL012C_mRNA:0-395	107.7	97	https://www.orthodb.org/?query=1915306at4890	protein precursor
1915365at4890	Fragmented	YKR083C_mRNA:0-398	78.6	101	https://www.orthodb.org/?query=1915365at4890	DASH complex subunit dad2
1915500at4890	Complete	YKL138C_mRNA:0-392	137.7	110	https://www.orthodb.org/?query=1915500at4890	Mitochondrial ribosomal protein
1915537at4890	Missing
1915560at4890	Missing
1915583at4890	Complete	YLR195C_mRNA:0-1364	586.6	407	https://www.orthodb.org/?query=1915583at4890	glycylpeptide N-tetradecanoyltransferase
1915615at4890	Complete	YOR002W_mRNA:0-1631	585.6	434	https://www.orthodb.org/?query=1915615at4890	Glucosyltransferase
1915690at4890	Fragmented	YMR127C_mRNA:0-1013	270.7	231	https://www.orthodb.org/?query=1915690at4890	Histone acetyltransferase
1915693at4890	Missing
1915715at4890	Complete	YER086W_mRNA:0-1727	794.2	509	https://www.orthodb.org/?query=1915715at4890	threonine dehydratase
1916054at4890	Complete	YNL111C_mRNA:0-359	142.1	116	https://www.orthodb.org/?query=1916054at4890	cytochrome b5
1916440at4890	Complete	YOR107W_mRNA:0-926	97.9	125	https://www.orthodb.org/?query=1916440at4890	regulator of G protein signaling
1916461at4890	Missing
1916465at4890	Complete	YDL007W_mRNA:0-1310	793.8	408	https://www.orthodb.org/?query=1916465at4890	26S protease regulatory subunit
1916494at4890	Complete	YDR023W_mRNA:0-1385	740.7	439	https://www.orthodb.org/?query=1916494at4890	seryl-trna synthetase
1916628at4890	Missing
1916641at4890	Complete	YMR128W_mRNA:0-3797	1348.6	1181	https://www.orthodb.org/?query=1916641at4890	Helicase
1916882at4890	Fragmented	YLR073C_mRNA:0-599	64.8	184	https://www.orthodb.org/?query=1916882at4890	Endosome-associated ubiquitin isopeptidase (AmsH)
1916998at4890	Complete	YDR097C_mRNA:0-3725	1419.8	1135	https://www.orthodb.org/?query=1916998at4890	DNA mismatch repair protein
1917154at4890	Duplicated	YAL034C_mRNA:0-1238	201.4	226	https://www.orthodb.org/?query=1917154at4890	SWIRM domain-containing protein
1917154at4890	Duplicated	YOR338W_mRNA:0-1088	202.2	223	https://www.orthodb.org/?query=1917154at4890	SWIRM domain-containing protein
1917393at4890	Complete	YML077W_mRNA:0-476	150.8	138	https://www.orthodb.org/?query=1917393at4890	trafficking protein particle complex subunit
1917402at4890	Complete	YNL207W_mRNA:0-1274	496.3	353	https://www.orthodb.org/?query=1917402at4890	protein kinase
1917521at4890	Complete	YNL139C_mRNA:0-4790	741.1	1055	https://www.orthodb.org/?query=1917521at4890	THO complex
1917529at4890	Missing
1917573at4890	Fragmented	YBL052C_mRNA:0-2492	463.5	519	https://www.orthodb.org/?query=1917573at4890	histone acetyltransferase
1917719at4890	Fragmented	YBR289W_mRNA:0-2714	390.0	521	https://www.orthodb.org/?query=1917719at4890	Snf5
1917746at4890	Missing
1917815at4890	Missing
1917902at4890	Complete	YLR200W_mRNA:0-341	130.6	107	https://www.orthodb.org/?query=1917902at4890	Prefoldin
1918034at4890	Missing
1918065at4890	Complete	YOR211C_mRNA:0-2642	993.3	810	https://www.orthodb.org/?query=1918065at4890	Dynamin
1918068at4890	Missing
1918220at4890	Complete	YEL001C_mRNA:0-674	96.7	178	https://www.orthodb.org/?query=1918220at4890	translocon-associated protein, alpha subunit
1918234at4890	Fragmented	YMR100W_mRNA:0-1859	393.4	329	https://www.orthodb.org/?query=1918234at4890	MYND-type zinc finger protein
1918423at4890	Complete	YJR007W_mRNA:0-905	523.2	298	https://www.orthodb.org/?query=1918423at4890	translation initiation factor 2, alpha subunit
1918470at4890	Missing
1918476at4890	Complete	YDR452W_mRNA:0-2021	502.2	441	https://www.orthodb.org/?query=1918476at4890	Endopolyphosphatase
1918567at4890	Missing
1918672at4890	Complete	YMR167W_mRNA:0-2306	840.6	641	https://www.orthodb.org/?query=1918672at4890	DNA mismatch repair protein
1918711at4890	Missing
1918819at4890	Complete	YPL160W_mRNA:0-3269	1689.8	1111	https://www.orthodb.org/?query=1918819at4890	leucyl-tRNA synthetase
1918979at4890	Missing
1919008at4890	Missing
1919043at4890	Complete	YEL051W_mRNA:0-767	411.2	243	https://www.orthodb.org/?query=1919043at4890	ATPase
1919050at4890	Missing
1919114at4890	Complete	YOL005C_mRNA:0-353	154.4	114	https://www.orthodb.org/?query=1919114at4890	DNA-directed RNA polymerase
1919144at4890	Complete	YDL234C_mRNA:0-2237	753.7	695	https://www.orthodb.org/?query=1919144at4890	gtpase activating protein
1919168at4890	Missing
1919256at4890	Complete	YMR218C_mRNA:0-3305	304.0	919	https://www.orthodb.org/?query=1919256at4890	trafficking protein particle complex subunit
1919280at4890	Missing
1919290at4890	Missing
1919292at4890	Complete	YNL127W_mRNA:0-2858	401.2	593	https://www.orthodb.org/?query=1919292at4890	pheromone-dependent cell cycle arrest protein Far11
1919335at4890	Complete	YJR057W_mRNA:3-647	243.4	199	https://www.orthodb.org/?query=1919335at4890	Thymidylate kinase
1919376at4890	Missing
1919485at4890	Missing
1919514at4890	Complete	YLR345W_mRNA:0-1526	584.1	451	https://www.orthodb.org/?query=1919514at4890	6-phosphofructo-2-kinase/fructose-2
1919565at4890	Fragmented	YPL184C_mRNA:0-1835	753.7	576	https://www.orthodb.org/?query=1919565at4890	RNA-binding protein
1919570at4890	Complete	YKL073W_mRNA:0-2642	537.1	700	https://www.orthodb.org/?query=1919570at4890	heat shock protein
1919592at4890	Complete	YLR377C_mRNA:0-1037	513.2	323	https://www.orthodb.org/?query=1919592at4890	fructose-1,6-bisphosphatase I
1919728at4890	Missing
1919788at4890	Complete	YNL271C_mRNA:0-5858	724.6	998	https://www.orthodb.org/?query=1919788at4890	formin
1919835at4890	Missing
1919843at4890	Complete	YPL076W_mRNA:6-839	67.9	138	https://www.orthodb.org/?query=1919843at4890	phosphatidylinositol n-acetylglucosaminyltransferase
1919871at4890	Complete	YJL001W_mRNA:0-644	335.8	190	https://www.orthodb.org/?query=1919871at4890	proteasome subunit
1919902at4890	Complete	YOL058W_mRNA:0-1259	690.8	405	https://www.orthodb.org/?query=1919902at4890	argininosuccinate
1919935at4890	Missing
1920080at4890	Complete	YKR081C_mRNA:0-1031	376.0	280	https://www.orthodb.org/?query=1920080at4890	Ribosome biogenesis protein
1920119at4890	Complete	YDR291W_mRNA:0-3227	1269.8	931	https://www.orthodb.org/?query=1920119at4890	Helicase
1920210at4890	Complete	YMR217W_mRNA:6-1574	952.0	528	https://www.orthodb.org/?query=1920210at4890	GMP synthase 
1920230at4890	Fragmented	YHL010C_mRNA:0-1754	485.5	510	https://www.orthodb.org/?query=1920230at4890	RING finger protein
1920239at4890	Missing
1920255at4890	Missing
1920280at4890	Complete	YOL127W_mRNA:0-425	210.3	137	https://www.orthodb.org/?query=1920280at4890	60s ribosomal protein
1920401at4890	Missing
1920440at4890	Missing
1920474at4890	Missing
1920500at4890	Missing
1920515at4890	Missing
1920629at4890	Complete	YGL201C_mRNA:0-3050	1390.8	929	https://www.orthodb.org/?query=1920629at4890	DNA replication licensing factor
1920792at4890	Complete	YMR131C_mRNA:0-1532	577.2	458	https://www.orthodb.org/?query=1920792at4890	rrb1
1920855at4890	Complete	YPL225W_mRNA:0-437	189.7	135	https://www.orthodb.org/?query=1920855at4890	Polysacc_synt_4 domain-containing protein
1920930at4890	Missing
1920982at4890	Complete	YIL125W_mRNA:0-3041	1697.3	939	https://www.orthodb.org/?query=1920982at4890	oxoglutarate dehydrogenase
1921083at4890	Complete	YDL141W_mRNA:0-2069	614.8	618	https://www.orthodb.org/?query=1921083at4890	Biotin--
1921196at4890	Missing
1921247at4890	Complete	YAL033W_mRNA:0-512	82.6	101	https://www.orthodb.org/?query=1921247at4890	Ribonuclease P/MRP protein subunit POP5
1921371at4890	Complete	YLR436C_mRNA:0-3821	178.0	540	https://www.orthodb.org/?query=1921371at4890	high-temperature-induced dauer-formation
1921399at4890	Complete	YLR424W_mRNA:0-2123	162.0	539	https://www.orthodb.org/?query=1921399at4890	g-patch domain-containing protein
1921426at4890	Missing
1921440at4890	Missing
1921511at4890	Complete	YDR152W_mRNA:0-791	175.1	220	https://www.orthodb.org/?query=1921511at4890	RWD domain-containing protein
1921561at4890	Duplicated	YLR406C_mRNA:0-338	192.2	109	https://www.orthodb.org/?query=1921561at4890	60s ribosomal protein
1921561at4890	Duplicated	YDL075W_mRNA:0-338	191.8	109	https://www.orthodb.org/?query=1921561at4890	60s ribosomal protein
1921625at4890	Missing
1921830at4890	Complete	YJL125C_mRNA:0-1148	390.6	315	https://www.orthodb.org/?query=1921830at4890	tRNA methyltransferase
1921868at4890	Missing
1922039at4890	Missing
1922063at4890	Fragmented	YPL126W_mRNA:0-2687	236.6	433	https://www.orthodb.org/?query=1922063at4890	U3 small nucleolar RNA-associated protein
1922322at4890	Missing
1922392at4890	Missing
1922399at4890	Complete	YNR027W_mRNA:0-950	147.0	177	https://www.orthodb.org/?query=1922399at4890	pyridoxal kinase
1922471at4890	Missing
1922514at4890	Complete	YML041C_mRNA:0-839	85.3	241	https://www.orthodb.org/?query=1922514at4890	HIT finger domain protein
1922523at4890	Missing
1922549at4890	Complete	YOR254C_mRNA:0-1988	470.9	652	https://www.orthodb.org/?query=1922549at4890	Translocation protein
1922637at4890	Missing
1922655at4890	Complete	YOR115C_mRNA:0-803	151.4	151	https://www.orthodb.org/?query=1922655at4890	transport protein
1922685at4890	Complete	YLR128W_mRNA:0-806	144.7	190	https://www.orthodb.org/?query=1922685at4890	Defective in cullin neddylation protein
1922753at4890	Missing
1923037at4890	Missing
1923040at4890	Complete	YDR388W_mRNA:0-1445	429.5	304	https://www.orthodb.org/?query=1923040at4890	bar
1923048at4890	Missing
1923073at4890	Complete	YLR290C_mRNA:0-827	256.4	270	https://www.orthodb.org/?query=1923073at4890	NAD dependent epimerase/dehydratase
1923122at4890	Missing
1923401at4890	Fragmented	YMR004W_mRNA:0-1532	394.4	421	https://www.orthodb.org/?query=1923401at4890	Sorting nexin
1923458at4890	Complete	YNL243W_mRNA:0-2903	929.6	831	https://www.orthodb.org/?query=1923458at4890	cytoskeleton assembly control sla2 protein
1923459at4890	Complete	YGR241C_mRNA:0-1703	340.8	431	https://www.orthodb.org/?query=1923459at4890	ENTH domain-containing protein
1923741at4890	Missing
1923795at4890	Complete	YFL002C_mRNA:0-1817	669.7	606	https://www.orthodb.org/?query=1923795at4890	ATP-dependent rRNA helicase
1923827at4890	Complete	YDL145C_mRNA:0-3602	1800.6	1186	https://www.orthodb.org/?query=1923827at4890	Coatomer, alpha subunit
1923958at4890	Duplicated	YDR447C_mRNA:0-407	226.1	126	https://www.orthodb.org/?query=1923958at4890	40S ribosomal protein
1923958at4890	Duplicated	YML024W_mRNA:0-404	226.1	126	https://www.orthodb.org/?query=1923958at4890	40S ribosomal protein
1924025at4890	Missing
1924071at4890	Fragmented	YKL183W_mRNA:0-911	47.3	146	https://www.orthodb.org/?query=1924071at4890	benzoylformate decarboxylase
1924077at4890	Complete	YHR077C_mRNA:0-3266	831.0	1029	https://www.orthodb.org/?query=1924077at4890	nonsense-mediated mRNA decay
1924119at4890	Missing
1924139at4890	Complete	YGL085W_mRNA:0-821	236.1	197	https://www.orthodb.org/?query=1924139at4890	nuclease
1924172at4890	Missing
1924245at4890	Complete	YNL051W_mRNA:0-1208	220.1	335	https://www.orthodb.org/?query=1924245at4890	Golgi transport complex
1924340at4890	Missing
1924371at4890	Missing
1924410at4890	Complete	YNL306W_mRNA:0-650	133.2	115	https://www.orthodb.org/?query=1924410at4890	ribosomal protein
1924413at4890	Duplicated	YIL095W_mRNA:0-2429	408.2	268	https://www.orthodb.org/?query=1924413at4890	kinase
1924413at4890	Duplicated	YNL020C_mRNA:0-1913	405.6	266	https://www.orthodb.org/?query=1924413at4890	kinase
1924420at4890	Complete	YDR204W_mRNA:0-977	357.6	266	https://www.orthodb.org/?query=1924420at4890	Ubiquinone biosynthesis protein
1924476at4890	Missing
1924484at4890	Complete	YGR119C_mRNA:0-1622	187.9	203	https://www.orthodb.org/?query=1924484at4890	Nucleoporin
1924575at4890	Fragmented	YMR240C_mRNA:0-1307	316.5	412	https://www.orthodb.org/?query=1924575at4890	splicing factor
1924787at4890	Missing
1924820at4890	Missing
1924861at4890	Missing
1924880at4890	Complete	YJL204C_mRNA:0-2519	613.6	732	https://www.orthodb.org/?query=1924880at4890	F-box
1925201at4890	Missing
1925384at4890	Complete	YMR197C_mRNA:0-650	222.6	212	https://www.orthodb.org/?query=1925384at4890	vesicle transport V-SNARE protein
1925519at4890	Complete	YPL132W_mRNA:0-899	240.7	143	https://www.orthodb.org/?query=1925519at4890	Cytochrome c oxidase assembly protein
1925559at4890	Missing
1925616at4890	Missing
1925776at4890	Missing
1925908at4890	Complete	YDR348C_mRNA:0-1493	199.1	324	https://www.orthodb.org/?query=1925908at4890	pal1 protein
1925989at4890	Missing
1926031at4890	Complete	YDR108W_mRNA:0-2093	330.9	542	https://www.orthodb.org/?query=1926031at4890	Transport protein particle
1926063at4890	Complete	YDR208W_mRNA:0-2336	610.9	450	https://www.orthodb.org/?query=1926063at4890	Phosphatidylinositol-4-phosphate 5-Kinase
1926112at4890	Complete	YNL011C_mRNA:0-1331	489.3	423	https://www.orthodb.org/?query=1926112at4890	lppg:fo 2-phospho-l-lactate transferase
1926121at4890	Missing
1926197at4890	Missing
1926248at4890	Missing
1926314at4890	Missing
1926321at4890	Missing
1926425at4890	Complete	YJL143W_mRNA:0-473	272.6	143	https://www.orthodb.org/?query=1926425at4890	Mitochondrial import inner membrane translocase subunit
